path,period,strategy,wealth
20,93,buy_and_hold,0.515625
20,94,buy_and_hold,0.5078125
20,95,buy_and_hold,0.50390625
20,96,buy_and_hold,0.5078125
20,97,buy_and_hold,0.50390625
20,98,buy_and_hold,0.5078125
20,99,buy_and_hold,0.515625
20,100,buy_and_hold,0.53125
21,0,buy_and_hold,1
21,1,buy_and_hold,0.75
21,2,buy_and_hold,0.625
21,3,buy_and_hold,0.75
21,4,buy_and_hold,0.625
21,5,buy_and_hold,0.75
21,6,buy_and_hold,1
21,7,buy_and_hold,0.75
21,8,buy_and_hold,0.625
21,9,buy_and_hold,0.75
21,10,buy_and_hold,1
21,11,buy_and_hold,0.75
21,12,buy_and_hold,1
21,13,buy_and_hold,1.5
21,14,buy_and_hold,2.5
21,15,buy_and_hold,4.5
21,16,buy_and_hold,8.5
21,17,buy_and_hold,4.5
21,18,buy_and_hold,8.5
21,19,buy_and_hold,4.5
21,20,buy_and_hold,8.5
21,21,buy_and_hold,4.5
21,22,buy_and_hold,8.5
21,23,buy_and_hold,4.5
21,24,buy_and_hold,2.5
21,25,buy_and_hold,1.5
21,26,buy_and_hold,2.5
21,27,buy_and_hold,1.5
21,28,buy_and_hold,1
21,29,buy_and_hold,0.75
21,30,buy_and_hold,1
21,31,buy_and_hold,1.5
21,32,buy_and_hold,1
21,33,buy_and_hold,0.75
21,34,buy_and_hold,1
21,35,buy_and_hold,0.75
21,36,buy_and_hold,0.625
21,37,buy_and_hold,0.5625
21,38,buy_and_hold,0.625
21,39,buy_and_hold,0.5625
21,40,buy_and_hold,0.53125
21,41,buy_and_hold,0.515625
21,42,buy_and_hold,0.5078125
21,43,buy_and_hold,0.50390625
21,44,buy_and_hold,0.50195312
21,45,buy_and_hold,0.50390625
21,46,buy_and_hold,0.50195312
21,47,buy_and_hold,0.50097656
21,48,buy_and_hold,0.50195312
21,49,buy_and_hold,0.50390625
21,50,buy_and_hold,0.5078125
21,51,buy_and_hold,0.515625
21,52,buy_and_hold,0.53125
21,53,buy_and_hold,0.5625
21,54,buy_and_hold,0.625
21,55,buy_and_hold,0.75
21,56,buy_and_hold,1
21,57,buy_and_hold,0.75
21,58,buy_and_hold,1
21,59,buy_and_hold,1.5
21,60,buy_and_hold,2.5
21,61,buy_and_hold,4.5
21,62,buy_and_hold,8.5
21,63,buy_and_hold,16.5
21,64,buy_and_hold,32.5
21,65,buy_and_hold,64.5
21,66,buy_and_hold,128.5
21,67,buy_and_hold,64.5
21,68,buy_and_hold,32.5
21,69,buy_and_hold,16.5
21,70,buy_and_hold,32.5
21,71,buy_and_hold,64.5
21,72,buy_and_hold,128.5
21,73,buy_and_hold,64.5
21,74,buy_and_hold,128.5
21,75,buy_and_hold,64.5
21,76,buy_and_hold,32.5
21,77,buy_and_hold,16.5
21,78,buy_and_hold,8.5
21,79,buy_and_hold,16.5
21,80,buy_and_hold,8.5
21,81,buy_and_hold,16.5
21,82,buy_and_hold,8.5
21,83,buy_and_hold,4.5
21,84,buy_and_hold,8.5
21,85,buy_and_hold,16.5
21,86,buy_and_hold,8.5
21,87,buy_and_hold,4.5
21,88,buy_and_hold,8.5
21,89,buy_and_hold,16.5
21,90,buy_and_hold,8.5
21,91,buy_and_hold,4.5
21,92,buy_and_hold,8.5
21,93,buy_and_hold,16.5
21,94,buy_and_hold,32.5
21,95,buy_and_hold,64.5
21,96,buy_and_hold,32.5
21,97,buy_and_hold,16.5
21,98,buy_and_hold,32.5
21,99,buy_and_hold,64.5
21,100,buy_and_hold,128.5
22,0,buy_and_hold,1
22,1,buy_and_hold,0.75
22,2,buy_and_hold,1
22,3,buy_and_hold,0.75
22,4,buy_and_hold,1
22,5,buy_and_hold,0.75
22,6,buy_and_hold,1
22,7,buy_and_hold,0.75
22,8,buy_and_hold,0.625
22,9,buy_and_hold,0.75
22,10,buy_and_hold,1
22,11,buy_and_hold,1.5
22,12,buy_and_hold,2.5
22,13,buy_and_hold,4.5
22,14,buy_and_hold,8.5
22,15,buy_and_hold,4.5
22,16,buy_and_hold,8.5
22,17,buy_and_hold,16.5
22,18,buy_and_hold,32.5
22,19,buy_and_hold,64.5
22,20,buy_and_hold,32.5
22,21,buy_and_hold,64.5
22,22,buy_and_hold,32.5
22,23,buy_and_hold,64.5
22,24,buy_and_hold,128.5
22,25,buy_and_hold,64.5
22,26,buy_and_hold,128.5
22,27,buy_and_hold,64.5
22,28,buy_and_hold,128.5
22,29,buy_and_hold,64.5
22,30,buy_and_hold,32.5
22,31,buy_and_hold,64.5
22,32,buy_and_hold,32.5
22,33,buy_and_hold,16.5
22,34,buy_and_hold,8.5
22,35,buy_and_hold,16.5
22,36,buy_and_hold,8.5
22,37,buy_and_hold,4.5
22,38,buy_and_hold,2.5
22,39,buy_and_hold,4.5
22,40,buy_and_hold,2.5
22,41,buy_and_hold,1.5
22,42,buy_and_hold,1
22,43,buy_and_hold,1.5
22,44,buy_and_hold,1
22,45,buy_and_hold,0.75
22,46,buy_and_hold,1
22,47,buy_and_hold,1.5
22,48,buy_and_hold,1
22,49,buy_and_hold,0.75
22,50,buy_and_hold,0.625
22,51,buy_and_hold,0.5625
22,52,buy_and_hold,0.53125
22,53,buy_and_hold,0.5625
22,54,buy_and_hold,0.53125
22,55,buy_and_hold,0.515625
22,56,buy_and_hold,0.5078125
22,57,buy_and_hold,0.515625
22,58,buy_and_hold,0.53125
22,59,buy_and_hold,0.5625
22,60,buy_and_hold,0.53125
22,61,buy_and_hold,0.5625
22,62,buy_and_hold,0.53125
22,63,buy_and_hold,0.515625
22,64,buy_and_hold,0.53125
22,65,buy_and_hold,0.5625
22,66,buy_and_hold,0.625
22,67,buy_and_hold,0.75
22,68,buy_and_hold,1
22,69,buy_and_hold,1.5
22,70,buy_and_hold,1
22,71,buy_and_hold,0.75
22,72,buy_and_hold,1
22,73,buy_and_hold,1.5
22,74,buy_and_hold,1
22,75,buy_and_hold,1.5
22,76,buy_and_hold,2.5
22,77,buy_and_hold,1.5
22,78,buy_and_hold,1
22,79,buy_and_hold,0.75
22,80,buy_and_hold,0.625
22,81,buy_and_hold,0.75
22,82,buy_and_hold,0.625
22,83,buy_and_hold,0.75
22,84,buy_and_hold,1
22,85,buy_and_hold,0.75
22,86,buy_and_hold,1
22,87,buy_and_hold,0.75
22,88,buy_and_hold,1
22,89,buy_and_hold,0.75
22,90,buy_and_hold,1
22,91,buy_and_hold,0.75
22,92,buy_and_hold,1
22,93,buy_and_hold,1.5
22,94,buy_and_hold,2.5
22,95,buy_and_hold,1.5
22,96,buy_and_hold,1
22,97,buy_and_hold,1.5
22,98,buy_and_hold,1
22,99,buy_and_hold,0.75
22,100,buy_and_hold,1
23,0,buy_and_hold,1
23,1,buy_and_hold,0.75
23,2,buy_and_hold,1
23,3,buy_and_hold,0.75
23,4,buy_and_hold,0.625
23,5,buy_and_hold,0.5625
23,6,buy_and_hold,0.53125
23,7,buy_and_hold,0.515625
23,8,buy_and_hold,0.5078125
23,9,buy_and_hold,0.50390625
23,10,buy_and_hold,0.50195312
23,11,buy_and_hold,0.50097656
23,12,buy_and_hold,0.50195312
23,13,buy_and_hold,0.50390625
23,14,buy_and_hold,0.5078125
23,15,buy_and_hold,0.50390625
23,16,buy_and_hold,0.50195312
23,17,buy_and_hold,0.50097656
23,18,buy_and_hold,0.50195312
23,19,buy_and_hold,0.50097656
23,20,buy_and_hold,0.50195312
23,21,buy_and_hold,0.50390625
23,22,buy_and_hold,0.5078125
23,23,buy_and_hold,0.515625
23,24,buy_and_hold,0.5078125
23,25,buy_and_hold,0.50390625
23,26,buy_and_hold,0.5078125
23,27,buy_and_hold,0.50390625
23,28,buy_and_hold,0.5078125
23,29,buy_and_hold,0.515625
23,30,buy_and_hold,0.53125
23,31,buy_and_hold,0.515625
23,32,buy_and_hold,0.5078125
23,33,buy_and_hold,0.50390625
23,34,buy_and_hold,0.5078125
23,35,buy_and_hold,0.515625
23,36,buy_and_hold,0.5078125
23,37,buy_and_hold,0.515625
23,38,buy_and_hold,0.53125
23,39,buy_and_hold,0.515625
23,40,buy_and_hold,0.53125
23,41,buy_and_hold,0.515625
23,42,buy_and_hold,0.5078125
23,43,buy_and_hold,0.515625
23,44,buy_and_hold,0.53125
23,45,buy_and_hold,0.5625
23,46,buy_and_hold,0.625
23,47,buy_and_hold,0.5625
23,48,buy_and_hold,0.625
23,49,buy_and_hold,0.5625
23,50,buy_and_hold,0.625
23,51,buy_and_hold,0.5625
23,52,buy_and_hold,0.53125
23,53,buy_and_hold,0.515625
23,54,buy_and_hold,0.5078125
23,55,buy_and_hold,0.50390625
23,56,buy_and_hold,0.50195312
23,57,buy_and_hold,0.50097656
23,58,buy_and_hold,0.50195312
23,59,buy_and_hold,0.50097656
23,60,buy_and_hold,0.50195312
23,61,buy_and_hold,0.50097656
23,62,buy_and_hold,0.50195312
23,63,buy_and_hold,0.50097656
23,64,buy_and_hold,0.50195312
23,65,buy_and_hold,0.50390625
23,66,buy_and_hold,0.5078125
23,67,buy_and_hold,0.515625
23,68,buy_and_hold,0.53125
23,69,buy_and_hold,0.515625
23,70,buy_and_hold,0.5078125
23,71,buy_and_hold,0.50390625
23,72,buy_and_hold,0.5078125
23,73,buy_and_hold,0.50390625
23,74,buy_and_hold,0.50195312
23,75,buy_and_hold,0.50097656
23,76,buy_and_hold,0.50195312
23,77,buy_and_hold,0.50097656
23,78,buy_and_hold,0.50048828
23,79,buy_and_hold,0.50097656
23,80,buy_and_hold,0.50048828
23,81,buy_and_hold,0.50024414
23,82,buy_and_hold,0.50048828
23,83,buy_and_hold,0.50097656
23,84,buy_and_hold,0.50195312
23,85,buy_and_hold,0.50390625
23,86,buy_and_hold,0.50195312
23,87,buy_and_hold,0.50390625
23,88,buy_and_hold,0.50195312
23,89,buy_and_hold,0.50097656
23,90,buy_and_hold,0.50048828
23,91,buy_and_hold,0.50024414
23,92,buy_and_hold,0.50012207
23,93,buy_and_hold,0.50006104
23,94,buy_and_hold,0.50012207
23,95,buy_and_hold,0.50006104
23,96,buy_and_hold,0.50012207
23,97,buy_and_hold,0.50024414
23,98,buy_and_hold,0.50012207
23,99,buy_and_hold,0.50024414
23,100,buy_and_hold,0.50012207
24,0,buy_and_hold,1
24,1,buy_and_hold,0.75
24,2,buy_and_hold,0.625
24,3,buy_and_hold,0.5625
24,4,buy_and_hold,0.625
24,5,buy_and_hold,0.75
24,6,buy_and_hold,1
24,7,buy_and_hold,1.5
24,8,buy_and_hold,2.5
24,9,buy_and_hold,1.5
24,10,buy_and_hold,2.5
24,11,buy_and_hold,1.5
24,12,buy_and_hold,1
24,13,buy_and_hold,1.5
24,14,buy_and_hold,2.5
24,15,buy_and_hold,4.5
24,16,buy_and_hold,8.5
24,17,buy_and_hold,4.5
24,18,buy_and_hold,8.5
24,19,buy_and_hold,4.5
24,20,buy_and_hold,2.5
24,21,buy_and_hold,4.5
24,22,buy_and_hold,2.5
24,23,buy_and_hold,1.5
24,24,buy_and_hold,1
24,25,buy_and_hold,1.5
24,26,buy_and_hold,1
24,27,buy_and_hold,1.5
24,28,buy_and_hold,1
24,29,buy_and_hold,1.5
24,30,buy_and_hold,1
24,31,buy_and_hold,0.75
24,32,buy_and_hold,1
24,33,buy_and_hold,0.75
24,34,buy_and_hold,1
24,35,buy_and_hold,0.75
24,36,buy_and_hold,0.625
24,37,buy_and_hold,0.75
24,38,buy_and_hold,0.625
24,39,buy_and_hold,0.75
24,40,buy_and_hold,1
24,41,buy_and_hold,1.5
24,42,buy_and_hold,2.5
24,43,buy_and_hold,4.5
24,44,buy_and_hold,8.5
24,45,buy_and_hold,16.5
24,46,buy_and_hold,8.5
24,47,buy_and_hold,4.5
24,48,buy_and_hold,8.5
24,49,buy_and_hold,4.5
24,50,buy_and_hold,8.5
24,51,buy_and_hold,4.5
24,52,buy_and_hold,2.5
24,53,buy_and_hold,1.5
24,54,buy_and_hold,2.5
24,55,buy_and_hold,4.5
24,56,buy_and_hold,2.5
24,57,buy_and_hold,4.5
24,58,buy_and_hold,2.5
24,59,buy_and_hold,1.5
24,60,buy_and_hold,2.5
24,61,buy_and_hold,4.5
24,62,buy_and_hold,8.5
24,63,buy_and_hold,16.5
24,64,buy_and_hold,32.5
24,65,buy_and_hold,64.5
24,66,buy_and_hold,128.5
24,67,buy_and_hold,256.5
24,68,buy_and_hold,128.5
24,69,buy_and_hold,64.5
24,70,buy_and_hold,128.5
24,71,buy_and_hold,256.5
24,72,buy_and_hold,128.5
24,73,buy_and_hold,256.5
24,74,buy_and_hold,128.5
24,75,buy_and_hold,256.5
24,76,buy_and_hold,512.5
24,77,buy_and_hold,1024.5
24,78,buy_and_hold,512.5
24,79,buy_and_hold,1024.5
24,80,buy_and_hold,512.5
24,81,buy_and_hold,1024.5
24,82,buy_and_hold,512.5
24,83,buy_and_hold,1024.5
24,84,buy_and_hold,512.5
24,85,buy_and_hold,256.5
24,86,buy_and_hold,128.5
24,87,buy_and_hold,64.5
24,88,buy_and_hold,32.5
24,89,buy_and_hold,16.5
24,90,buy_and_hold,8.5
24,91,buy_and_hold,16.5
24,92,buy_and_hold,8.5
24,93,buy_and_hold,4.5
24,94,buy_and_hold,8.5
24,95,buy_and_hold,4.5
24,96,buy_and_hold,2.5
24,97,buy_and_hold,4.5
24,98,buy_and_hold,2.5
24,99,buy_and_hold,4.5
24,100,buy_and_hold,2.5
25,0,buy_and_hold,1
25,1,buy_and_hold,0.75
25,2,buy_and_hold,1
25,3,buy_and_hold,1.5
25,4,buy_and_hold,2.5
25,5,buy_and_hold,1.5
25,6,buy_and_hold,2.5
25,7,buy_and_hold,1.5
25,8,buy_and_hold,2.5
25,9,buy_and_hold,4.5
25,10,buy_and_hold,2.5
25,11,buy_and_hold,4.5
25,12,buy_and_hold,2.5
25,13,buy_and_hold,1.5
25,14,buy_and_hold,1
25,15,buy_and_hold,1.5
25,16,buy_and_hold,1
25,17,buy_and_hold,1.5
25,18,buy_and_hold,2.5
25,19,buy_and_hold,4.5
25,20,buy_and_hold,2.5
25,21,buy_and_hold,1.5
25,22,buy_and_hold,2.5
25,23,buy_and_hold,1.5
25,24,buy_and_hold,2.5
25,25,buy_and_hold,4.5
25,26,buy_and_hold,2.5
25,27,buy_and_hold,1.5
25,28,buy_and_hold,1
25,29,buy_and_hold,0.75
25,30,buy_and_hold,1
25,31,buy_and_hold,1.5
25,32,buy_and_hold,1
25,33,buy_and_hold,1.5
25,34,buy_and_hold,1
25,35,buy_and_hold,0.75
25,36,buy_and_hold,0.625
25,37,buy_and_hold,0.5625
25,38,buy_and_hold,0.53125
25,39,buy_and_hold,0.5625
25,40,buy_and_hold,0.53125
25,41,buy_and_hold,0.515625
25,42,buy_and_hold,0.53125
25,43,buy_and_hold,0.5625
25,44,buy_and_hold,0.625
25,45,buy_and_hold,0.75
25,46,buy_and_hold,0.625
25,47,buy_and_hold,0.75
25,48,buy_and_hold,1
25,49,buy_and_hold,0.75
25,50,buy_and_hold,1
25,51,buy_and_hold,0.75
25,52,buy_and_hold,1
25,53,buy_and_hold,0.75
25,54,buy_and_hold,0.625
25,55,buy_and_hold,0.5625
25,56,buy_and_hold,0.625
25,57,buy_and_hold,0.5625
25,58,buy_and_hold,0.53125
25,59,buy_and_hold,0.5625
25,60,buy_and_hold,0.53125
25,61,buy_and_hold,0.515625
25,62,buy_and_hold,0.5078125
25,63,buy_and_hold,0.515625
25,64,buy_and_hold,0.5078125
25,65,buy_and_hold,0.515625
25,66,buy_and_hold,0.53125
25,67,buy_and_hold,0.515625
25,68,buy_and_hold,0.5078125
25,69,buy_and_hold,0.50390625
25,70,buy_and_hold,0.50195312
25,71,buy_and_hold,0.50097656
25,72,buy_and_hold,0.50048828
25,73,buy_and_hold,0.50097656
25,74,buy_and_hold,0.50195312
25,75,buy_and_hold,0.50390625
25,76,buy_and_hold,0.50195312
25,77,buy_and_hold,0.50390625
25,78,buy_and_hold,0.5078125
25,79,buy_and_hold,0.50390625
25,80,buy_and_hold,0.50195312
25,81,buy_and_hold,0.50390625
25,82,buy_and_hold,0.5078125
25,83,buy_and_hold,0.515625
25,84,buy_and_hold,0.5078125
25,85,buy_and_hold,0.515625
25,86,buy_and_hold,0.53125
25,87,buy_and_hold,0.515625
25,88,buy_and_hold,0.53125
25,89,buy_and_hold,0.5625
25,90,buy_and_hold,0.625
25,91,buy_and_hold,0.75
25,92,buy_and_hold,1
25,93,buy_and_hold,0.75
25,94,buy_and_hold,0.625
25,95,buy_and_hold,0.5625
25,96,buy_and_hold,0.625
25,97,buy_and_hold,0.5625
25,98,buy_and_hold,0.625
25,99,buy_and_hold,0.5625
25,100,buy_and_hold,0.53125
26,0,buy_and_hold,1
26,1,buy_and_hold,0.75
26,2,buy_and_hold,0.625
26,3,buy_and_hold,0.75
26,4,buy_and_hold,1
26,5,buy_and_hold,1.5
26,6,buy_and_hold,1
26,7,buy_and_hold,1.5
26,8,buy_and_hold,2.5
26,9,buy_and_hold,4.5
26,10,buy_and_hold,8.5
26,11,buy_and_hold,16.5
26,12,buy_and_hold,8.5
26,13,buy_and_hold,4.5
26,14,buy_and_hold,2.5
26,15,buy_and_hold,4.5
26,16,buy_and_hold,8.5
26,17,buy_and_hold,16.5
26,18,buy_and_hold,32.5
26,19,buy_and_hold,16.5
26,20,buy_and_hold,8.5
26,21,buy_and_hold,4.5
26,22,buy_and_hold,8.5
26,23,buy_and_hold,4.5
26,24,buy_and_hold,2.5
26,25,buy_and_hold,1.5
26,26,buy_and_hold,1
26,27,buy_and_hold,1.5
26,28,buy_and_hold,1
26,29,buy_and_hold,1.5
26,30,buy_and_hold,1
26,31,buy_and_hold,0.75
26,32,buy_and_hold,0.625
26,33,buy_and_hold,0.5625
26,34,buy_and_hold,0.625
26,35,buy_and_hold,0.5625
26,36,buy_and_hold,0.625
26,37,buy_and_hold,0.5625
26,38,buy_and_hold,0.625
26,39,buy_and_hold,0.75
26,40,buy_and_hold,1
26,41,buy_and_hold,1.5
26,42,buy_and_hold,2.5
26,43,buy_and_hold,1.5
26,44,buy_and_hold,2.5
26,45,buy_and_hold,1.5
26,46,buy_and_hold,1
26,47,buy_and_hold,1.5
26,48,buy_and_hold,2.5
26,49,buy_and_hold,1.5
26,50,buy_and_hold,2.5
26,51,buy_and_hold,4.5
26,52,buy_and_hold,8.5
26,53,buy_and_hold,16.5
26,54,buy_and_hold,8.5
26,55,buy_and_hold,16.5
26,56,buy_and_hold,8.5
26,57,buy_and_hold,16.5
26,58,buy_and_hold,32.5
26,59,buy_and_hold,64.5
26,60,buy_and_hold,32.5
26,61,buy_and_hold,64.5
26,62,buy_and_hold,128.5
26,63,buy_and_hold,256.5
26,64,buy_and_hold,512.5
26,65,buy_and_hold,256.5
26,66,buy_and_hold,512.5
26,67,buy_and_hold,1024.5
26,68,buy_and_hold,512.5
26,69,buy_and_hold,1024.5
26,70,buy_and_hold,512.5
26,71,buy_and_hold,256.5
26,72,buy_and_hold,512.5
26,73,buy_and_hold,1024.5
26,74,buy_and_hold,512.5
26,75,buy_and_hold,1024.5
26,76,buy_and_hold,512.5
26,77,buy_and_hold,256.5
26,78,buy_and_hold,512.5
26,79,buy_and_hold,1024.5
26,80,buy_and_hold,2048.5
26,81,buy_and_hold,4096.5
26,82,buy_and_hold,2048.5
26,83,buy_and_hold,1024.5
26,84,buy_and_hold,2048.5
26,85,buy_and_hold,1024.5
26,86,buy_and_hold,512.5
26,87,buy_and_hold,256.5
26,88,buy_and_hold,128.5
26,89,buy_and_hold,256.5
26,90,buy_and_hold,512.5
26,91,buy_and_hold,256.5
26,92,buy_and_hold,128.5
26,93,buy_and_hold,256.5
26,94,buy_and_hold,128.5
26,95,buy_and_hold,256.5
26,96,buy_and_hold,512.5
26,97,buy_and_hold,1024.5
26,98,buy_and_hold,512.5
26,99,buy_and_hold,1024.5
26,100,buy_and_hold,2048.5
27,0,buy_and_hold,1
27,1,buy_and_hold,0.75
27,2,buy_and_hold,1
27,3,buy_and_hold,1.5
27,4,buy_and_hold,1
27,5,buy_and_hold,1.5
27,6,buy_and_hold,1
27,7,buy_and_hold,1.5
27,8,buy_and_hold,1
27,9,buy_and_hold,1.5
27,10,buy_and_hold,1
27,11,buy_and_hold,0.75
27,12,buy_and_hold,1
27,13,buy_and_hold,0.75
27,14,buy_and_hold,0.625
27,15,buy_and_hold,0.5625
27,16,buy_and_hold,0.625
27,17,buy_and_hold,0.5625
27,18,buy_and_hold,0.625
27,19,buy_and_hold,0.5625
27,20,buy_and_hold,0.625
27,21,buy_and_hold,0.75
27,22,buy_and_hold,0.625
27,23,buy_and_hold,0.75
27,24,buy_and_hold,0.625
27,25,buy_and_hold,0.5625
27,26,buy_and_hold,0.625
27,27,buy_and_hold,0.75
27,28,buy_and_hold,1
27,29,buy_and_hold,1.5
27,30,buy_and_hold,1
27,31,buy_and_hold,1.5
27,32,buy_and_hold,1
27,33,buy_and_hold,1.5
27,34,buy_and_hold,1
27,35,buy_and_hold,0.75
27,36,buy_and_hold,0.625
27,37,buy_and_hold,0.5625
27,38,buy_and_hold,0.625
27,39,buy_and_hold,0.5625
27,40,buy_and_hold,0.625
27,41,buy_and_hold,0.75
27,42,buy_and_hold,0.625
27,43,buy_and_hold,0.5625
27,44,buy_and_hold,0.625
27,45,buy_and_hold,0.75
27,46,buy_and_hold,1
27,47,buy_and_hold,0.75
27,48,buy_and_hold,1
27,49,buy_and_hold,1.5
27,50,buy_and_hold,2.5
27,51,buy_and_hold,4.5
27,52,buy_and_hold,8.5
27,53,buy_and_hold,4.5
27,54,buy_and_hold,2.5
27,55,buy_and_hold,1.5
27,56,buy_and_hold,2.5
27,57,buy_and_hold,4.5
27,58,buy_and_hold,2.5
27,59,buy_and_hold,1.5
27,60,buy_and_hold,1
27,61,buy_and_hold,0.75
27,62,buy_and_hold,1
27,63,buy_and_hold,0.75
27,64,buy_and_hold,1
27,65,buy_and_hold,0.75
27,66,buy_and_hold,0.625
27,67,buy_and_hold,0.5625
27,68,buy_and_hold,0.625
27,69,buy_and_hold,0.5625
27,70,buy_and_hold,0.625
27,71,buy_and_hold,0.5625
27,72,buy_and_hold,0.625
27,73,buy_and_hold,0.5625
27,74,buy_and_hold,0.625
27,75,buy_and_hold,0.5625
27,76,buy_and_hold,0.53125
27,77,buy_and_hold,0.5625
27,78,buy_and_hold,0.53125
27,79,buy_and_hold,0.5625
27,80,buy_and_hold,0.53125
27,81,buy_and_hold,0.515625
27,82,buy_and_hold,0.53125
27,83,buy_and_hold,0.5625
27,84,buy_and_hold,0.53125
27,85,buy_and_hold,0.515625
27,86,buy_and_hold,0.53125
27,87,buy_and_hold,0.515625
27,88,buy_and_hold,0.5078125
27,89,buy_and_hold,0.50390625
27,90,buy_and_hold,0.5078125
27,91,buy_and_hold,0.515625
27,92,buy_and_hold,0.53125
27,93,buy_and_hold,0.515625
27,94,buy_and_hold,0.5078125
27,95,buy_and_hold,0.515625
27,96,buy_and_hold,0.5078125
27,97,buy_and_hold,0.515625
27,98,buy_and_hold,0.5078125
27,99,buy_and_hold,0.50390625
27,100,buy_and_hold,0.50195312
28,0,buy_and_hold,1
28,1,buy_and_hold,0.75
28,2,buy_and_hold,1
28,3,buy_and_hold,1.5
28,4,buy_and_hold,1
28,5,buy_and_hold,1.5
28,6,buy_and_hold,2.5
28,7,buy_and_hold,4.5
28,8,buy_and_hold,8.5
28,9,buy_and_hold,4.5
28,10,buy_and_hold,2.5
28,11,buy_and_hold,4.5
28,12,buy_and_hold,2.5
28,13,buy_and_hold,1.5
28,14,buy_and_hold,2.5
28,15,buy_and_hold,4.5
28,16,buy_and_hold,8.5
28,17,buy_and_hold,4.5
28,18,buy_and_hold,2.5
28,19,buy_and_hold,1.5
28,20,buy_and_hold,1
28,21,buy_and_hold,0.75
28,22,buy_and_hold,0.625
28,23,buy_and_hold,0.75
28,24,buy_and_hold,1
28,25,buy_and_hold,0.75
28,26,buy_and_hold,1
28,27,buy_and_hold,0.75
28,28,buy_and_hold,0.625
28,29,buy_and_hold,0.75
28,30,buy_and_hold,0.625
28,31,buy_and_hold,0.5625
28,32,buy_and_hold,0.53125
28,33,buy_and_hold,0.515625
28,34,buy_and_hold,0.5078125
28,35,buy_and_hold,0.50390625
28,36,buy_and_hold,0.5078125
28,37,buy_and_hold,0.50390625
28,38,buy_and_hold,0.5078125
28,39,buy_and_hold,0.50390625
28,40,buy_and_hold,0.5078125
28,41,buy_and_hold,0.515625
28,42,buy_and_hold,0.5078125
28,43,buy_and_hold,0.515625
28,44,buy_and_hold,0.53125
28,45,buy_and_hold,0.5625
28,46,buy_and_hold,0.625
28,47,buy_and_hold,0.75
28,48,buy_and_hold,1
28,49,buy_and_hold,1.5
28,50,buy_and_hold,1
28,51,buy_and_hold,1.5
28,52,buy_and_hold,2.5
28,53,buy_and_hold,4.5
28,54,buy_and_hold,8.5
28,55,buy_and_hold,16.5
28,56,buy_and_hold,8.5
28,57,buy_and_hold,4.5
28,58,buy_and_hold,8.5
28,59,buy_and_hold,16.5
28,60,buy_and_hold,32.5
28,61,buy_and_hold,16.5
28,62,buy_and_hold,8.5
28,63,buy_and_hold,16.5
28,64,buy_and_hold,8.5
28,65,buy_and_hold,16.5
28,66,buy_and_hold,32.5
28,67,buy_and_hold,64.5
28,68,buy_and_hold,32.5
28,69,buy_and_hold,16.5
28,70,buy_and_hold,32.5
28,71,buy_and_hold,16.5
28,72,buy_and_hold,8.5
28,73,buy_and_hold,4.5
28,74,buy_and_hold,2.5
28,75,buy_and_hold,1.5
28,76,buy_and_hold,2.5
28,77,buy_and_hold,4.5
28,78,buy_and_hold,8.5
28,79,buy_and_hold,4.5
28,80,buy_and_hold,2.5
28,81,buy_and_hold,4.5
28,82,buy_and_hold,8.5
28,83,buy_and_hold,4.5
28,84,buy_and_hold,2.5
28,85,buy_and_hold,4.5
28,86,buy_and_hold,8.5
28,87,buy_and_hold,4.5
28,88,buy_and_hold,8.5
28,89,buy_and_hold,4.5
28,90,buy_and_hold,8.5
28,91,buy_and_hold,4.5
28,92,buy_and_hold,8.5
28,93,buy_and_hold,16.5
28,94,buy_and_hold,8.5
28,95,buy_and_hold,16.5
28,96,buy_and_hold,8.5
28,97,buy_and_hold,4.5
28,98,buy_and_hold,2.5
28,99,buy_and_hold,1.5
28,100,buy_and_hold,1
29,0,buy_and_hold,1
29,1,buy_and_hold,0.75
29,2,buy_and_hold,1
29,3,buy_and_hold,1.5
29,4,buy_and_hold,1
29,5,buy_and_hold,1.5
29,6,buy_and_hold,2.5
29,7,buy_and_hold,4.5
29,8,buy_and_hold,8.5
29,9,buy_and_hold,16.5
29,10,buy_and_hold,32.5
29,11,buy_and_hold,64.5
29,12,buy_and_hold,32.5
29,13,buy_and_hold,16.5
29,14,buy_and_hold,32.5
29,15,buy_and_hold,64.5
29,16,buy_and_hold,32.5
29,17,buy_and_hold,64.5
29,18,buy_and_hold,32.5
29,19,buy_and_hold,64.5
29,20,buy_and_hold,128.5
29,21,buy_and_hold,256.5
29,22,buy_and_hold,128.5
29,23,buy_and_hold,256.5
29,24,buy_and_hold,128.5
29,25,buy_and_hold,64.5
29,26,buy_and_hold,32.5
29,27,buy_and_hold,16.5
29,28,buy_and_hold,32.5
29,29,buy_and_hold,16.5
29,30,buy_and_hold,8.5
29,31,buy_and_hold,4.5
29,32,buy_and_hold,2.5
29,33,buy_and_hold,1.5
29,34,buy_and_hold,2.5
29,35,buy_and_hold,1.5
29,36,buy_and_hold,1
29,37,buy_and_hold,0.75
29,38,buy_and_hold,1
29,39,buy_and_hold,0.75
29,40,buy_and_hold,1
29,41,buy_and_hold,0.75
29,42,buy_and_hold,0.625
29,43,buy_and_hold,0.5625
29,44,buy_and_hold,0.53125
29,45,buy_and_hold,0.515625
